Accident_Number,Event_Date,Location,Country,Latitude,Longitude,Airport_Code,Airport_Name,Injury_Severity,Aircraft_Damage,Registration_Number,Make,Model,Schedule,Air_Carrier,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Uninjured,Weather_Condition,Broad_Phase_of_Flight,Event_Year
CHI05MA111A,2005-05-10,"Minneapolis, MN",United States,44.880556,-93.216945,MSP,MINNEAPOLIS-ST PAUL INTL/WOLD-,NON-FATAL,Substantial,N763NC,McDonnell Douglas,DC-9,SCHD,,0,1,137.0,VMC,CLIMB,2005
NYC03LA199,2003-09-12,"Norfolk, VA",United States,36.894444,-76.201111,ORF,Norfolk International Airport,FATAL,Minor,N776NC,McDonnell Douglas,DC-9,SCHD,,1,0,41.0,VMC,STANDING,2003
CHI01LA245,2001-07-25,"Detroit, MI",United States,,,DTW,Wayne County,NON-FATAL,,N780NC,McDonnell Douglas,DC-9,SCHD,,0,1,96.0,VMC,DESCENT,2001
NYC01FA062,2000-12-27,"Jamaica, NY",United States,40.631945,-73.779445,JFK,John F. Kennedy International,NON-FATAL,Substantial,N769NC,McDonnell Douglas,DC-9,SCHD,,0,0,27.0,VMC,TAKEOFF,2000
DEN03LA142,2003-08-07,"Greeley, CO",United States,,,,,NON-FATAL,,N814ME,McDonnell Douglas,DC-9,SCHD,,0,2,113.0,IMC,CRUISE,2003
CHI04IA260,2004-09-16,"Chicago, IL",United States,41.978611,-87.904722,ORD,Chicago O'Hare Intl,INCIDENT,Minor,N253AA,McDonnell Douglas,DC-9,SCHD,,0,0,112.0,VMC,CLIMB,2004
CHI04LA196,2004-07-15,"Sheridan, IL",United States,41.511667,-88.705833,ORD,CHICAGO O'HARE INTL,NON-FATAL,,N585AA,McDonnell Douglas,DC-9,SCHD,,0,1,29.0,VMC,DESCENT,2004
CHI02LA043,2001-11-30,"Romulus, MI",United States,,,,,NON-FATAL,,N488AA,McDonnell Douglas,DC-9,SCHD,,0,1,89.0,VMC,CRUISE,2001
CHI04LA127,2004-05-26,"Near St. Louis, MO",United States,38.747777,-90.36,STL,St. Louis International,NON-FATAL,,N573AA,McDonnell Douglas,DC-9,SCHD,,0,1,86.0,VMC,DESCENT,2004
FTW03LA132,2003-04-16,"DFW Airport, TX",United States,32.896389,-97.0375,DFW,Dallas-Ft.Worth International,NON-FATAL,,N452AA,McDonnell Douglas,DC-9,SCHD,,0,1,54.0,VMC,TAXI,2003
CHI06FA158,2006-06-20,"Chicago, IL",United States,41.978611,-87.904722,ORD,CHICAGO O'HARE INTL,NON-FATAL,Substantial,N961TW,McDonnell Douglas,DC-9,SCHD,,0,0,136.0,VMC,APPROACH,2006
OPS11IA686,2011-06-27,"Apache Junction, AZ",United States,,,KIWA,Phoenix-Mesa Gateway Airport,INCIDENT,,,McDonnell Douglas,DC-9,SCHD,,0,0,,,APPROACH,2011
DCA06RA042,2006-06-04,"Managua, Nicaragua",Nicaragua,,,,,NON-FATAL,Substantial,N68047,McDonnell Douglas,DC-10,NSCH,,0,0,3.0,,,2006
CHI07FA184B,2007-06-27,"Chicago, IL",United States,41.968611,-87.907778,ORD,CHICAGO O'HARE INTL,NON-FATAL,Substantial,N9630A,McDonnell Douglas,MD-80,SCHD,,0,0,501.0,VMC,STANDING,2007
CHI06LA038,2005-11-28,"Chicago, IL",United States,41.979723,-87.904444,ORD,O'Hare International,NON-FATAL,Substantial,N359FE,McDonnell Douglas,DC-10,NSCH,,0,0,5.0,VMC,TAXI,2005
DCA04MA011,2003-12-18,"Memphis, TN",United States,,,MEM,MEMPHIS INTL,NON-FATAL,Destroyed,N364FE,McDonnell Douglas,DC-10,NSCH,,0,0,5.0,VMC,LANDING,2003
DCA07WA009,2006-11-07,"Paris, France",France,,,,,INCIDENT,Minor,N584FE,McDonnell Douglas,MD-11,NSCH,,0,0,,,,2006
DCA06WA072,2006-09-14,"Subic Bay, Philippines",Philippines,,,,,UNAVAILABLE,Substantial,N623FE,McDonnell Douglas,MD-11,NSCH,,0,0,,,,2006
ENG05WA009,2005-04-26,"Buenos Aires, Argentina",Argentina,,,,,INCIDENT,,,McDonnell Douglas,MD-11,SCHD,,0,0,,,,2005
FTW04WA066,2004-01-26,"Mexico City, Mexico",Mexico,,,,,INCIDENT,Minor,,McDonnell Douglas,MD-11,SCHD,,0,0,193.0,VMC,,2004
DCA03WA026,2003-01-15,"Stansted, United Kingdom",United Kingdom,,,,,NON-FATAL,Substantial,N583FE,McDonnell Douglas,MD-11,SCHD,,0,0,2.0,,,2003
MIA02FA075,2002-03-31,"Charlotte, NC",United States,35.214167,-80.943055,KCLT,Charlotte Douglas Internationa,NON-FATAL,Minor,N809DE,McDonnell Douglas,MD-11,SCHD,,0,5,229.0,IMC,CRUISE,2002
ANC02FA023B,2002-03-17,"Anchorage, AK",United States,61.174445,-149.996389,PANC,Ted Steven Intl Airport,NON-FATAL,,B16106,McDonnell Douglas,MD-11,NSCH,,0,0,149.0,IMC,TAXI,2002
DCA02WA007,2001-11-20,"Taipei, Taiwan",Taiwan,,,,,UNAVAILABLE,Substantial,,McDonnell Douglas,MD-11,SCHD,,0,0,,,,2001
DCA00WA093,2000-09-29,"Subic Bay, Philippines",Philippines,,,,,INCIDENT,,,McDonnell Douglas,MD-11,SCHD,,0,0,2.0,,,2000
DCA99WA066,1999-06-30,"MANILA, Philippines",Philippines,,,,,NON-FATAL,Substantial,N582FE,McDonnell Douglas,MD-11,NSCH,,0,0,2.0,UNK,,1999
NYC03IA042,2003-01-14,"Jamaica, NY",United States,40.639722,-73.778889,JFK,"John F, Kennedy, Intl",INCIDENT,,I-DUPA,McDonnell Douglas,MD-11,SCHD,,0,0,142.0,VMC,CRUISE,2003
DCA10WA098,2010-09-22,"Kabul, Afghanistan",Afghanistan,,,,Kabul,INCIDENT,Minor,N279WA,McDonnell Douglas,MD-11,SCHD,,0,0,2.0,,,2010
DCA10WA042,2010-03-23,,Hungary,,,,,INCIDENT,,N612FE,McDonnell Douglas,MD-11,NSCH,,0,0,3.0,,,2010
NYC05FA094,2005-06-07,"Louisville, KY",United States,38.174167,-85.735833,SDF,STANDIFORD FIELD,NON-FATAL,Substantial,N250UP,McDonnell Douglas,MD-11,NSCH,,0,0,4.0,VMC,LANDING,2005
DCA00RA002,1999-10-17,"SUBIC BAY, Philippines",Philippines,,,,,NON-FATAL,Destroyed,N581FE,McDonnell Douglas,MD-11,NSCH,,0,0,0.0,UNK,,1999
NYC01LA075B,2001-02-03,"Boston, MA",United States,,,BOS,Logan International Airport,NON-FATAL,Minor,N802US,McDonnell Douglas,MD-80,SCHD,,0,0,135.0,VMC,TAXI,2001
ENG13WA014,2013-01-30,"Copenhagen, Denmark, Denmark",Denmark,,,,,INCIDENT,,,McDonnell Douglas,MD-80,SCHD,,0,0,,,,2013
ENG10WA012,2010-01-03,"Turin Airport, Italy",Italy,,,,,INCIDENT,Minor,,McDonnell Douglas,MD-80,SCHD,,0,0,,,,2010
ENG05RA020,2005-05-12,"Rome, Italy",Italy,,,,,INCIDENT,,,McDonnell Douglas,MD-80,SCHD,,0,0,,,,2005
IAD05WA036,2005-02-02,"Makassar, Indonesia",Indonesia,-5.066667,119.216667,,,INCIDENT,Minor,,McDonnell Douglas,MD-80,SCHD,,0,0,153.0,IMC,,2005
NYC05LA038,2004-12-20,"Providence, RI",United States,41.723889,-71.428334,PVD,Theodore Francis Green State,NON-FATAL,Substantial,N402A,McDonnell Douglas,MD-80,SCHD,,0,0,87.0,IMC,TAXI,2004
IAD05RA020,2004-11-30,"Solo City, Indonesia",Indonesia,-7.5,110.75,,,FATAL,Substantial,,McDonnell Douglas,MD-80,SCHD,,25,59,,VMC,,2004
DCA04WA077,2004-08-24,"Taipei, Taiwan",Taiwan,,,,,INCIDENT,Minor,,McDonnell Douglas,MD-80,SCHD,,0,0,100.0,VMC,,2004
ATL03LA014,2002-11-06,"Orlando, FL",United States,28.428889,-81.316111,MCO,Orlando International,NON-FATAL,,N479AA,McDonnell Douglas,MD-80,SCHD,,0,1,75.0,VMC,DESCENT,2002
CHI02IA151,2002-06-04,"Wichita, KS",United States,38.139444,-97.370556,,,INCIDENT,,N823NK,McDonnell Douglas,MD-80,SCHD,,0,0,111.0,VMC,CRUISE,2002
ENG01RA003,2001-06-25,"Guadalajara, Mexico",Mexico,,,,,INCIDENT,,N491SH,McDonnell Douglas,MD-80,SCHD,,0,0,,,,2001
DCA08RA015,2007-11-30,"Isparta, Turkey",Turkey,,,,,FATAL,Destroyed,,McDonnell Douglas,MD-80,SCHD,,57,0,,,,2007
DCA08WA003,2007-10-11,"Istanbul, Turkey",Turkey,,,,,NON-FATAL,Destroyed,,McDonnell Douglas,MD-80,NSCH,,0,0,163.0,,,2007
OPS07IA003B,2007-03-16,"Las Vegas, NV",United States,36.08,-115.152222,LAS,McCarran International,INCIDENT,,,McDonnell Douglas,MD-80,SCHD,,0,0,2.0,VMC,LANDING,2007
SEA06LA033,2005-12-26,"Seattle, WA",United States,47.448889,-122.309444,SEA,Seattle-Tacoma Intern Arpt,NON-FATAL,Substantial,N979AS,McDonnell Douglas,MD-80,SCHD,,0,0,142.0,VMC,CLIMB,2005
DCA04WA071,2004-08-20,"Koln-Bonn, Germany",Germany,,,,,INCIDENT,,,McDonnell Douglas,MD-80,SCHD,,0,0,174.0,,,2004
DCA03WA055,2003-07-17,"Londonderry, United Kingdom",United Kingdom,,,,,INCIDENT,Minor,,McDonnell Douglas,MD-80,SCHD,,0,0,140.0,,,2003
DCA01WA049,2001-07-11,"Rome, Italy",Italy,,,,,INCIDENT,Minor,,McDonnell Douglas,MD-80,SCHD,,0,0,30.0,,,2001
DCA01RA041,2001-05-10,"Liverpool, United Kingdom",United Kingdom,,,,,INCIDENT,Minor,,McDonnell Douglas,MD-80,SCHD,,0,0,,,,2001
DCA02RA002A,2001-10-08,"Milan, Italy",Italy,,,,,FATAL,Destroyed,,McDonnell Douglas,MD-80,SCHD,,118,0,,IMC,,2001
DFW08IA073,2008-02-18,"Austin, TX",United States,30.19,-97.668611,AUS,Austin Bergstrom International,INCIDENT,Minor,N935DL,McDonnell Douglas,MD-80,SCHD,,0,0,148.0,VMC,,2008
DEN05LA077,2005-05-13,"Denver, CO",United States,,,DEN,Denver International,NON-FATAL,Substantial,N949DL,McDonnell Douglas,MD-80,SCHD,,0,0,98.0,VMC,TAKEOFF,2005
DEN03FA070,2003-04-22,"Denver, CO",United States,39.858333,-104.666945,DEN,Denver International,NON-FATAL,Substantial,N974DL,McDonnell Douglas,MD-80,SCHD,,0,0,60.0,VMC,TAXI,2003
LAX01IA118,2001-03-15,"Tucson, AZ",United States,32.116389,-110.940833,TUS,Tucson Intl.,INCIDENT,Minor,N996DL,McDonnell Douglas,MD-80,SCHD,,0,0,101.0,VMC,TAKEOFF,2001
DCA09WA038,2009-03-09,"Jakarta, Indonesia",Indonesia,,,,,NON-FATAL,Substantial,,McDonnell Douglas,MD-90,SCHD,,0,0,172.0,,,2009
DEN07FA008,2006-10-11,"Denver, CO",United States,39.861667,-104.673056,DEN,Denver International Airport,NON-FATAL,Substantial,N906DA,McDonnell Douglas,MD-90,SCHD,,0,0,155.0,VMC,APPROACH,2006
DEN06IA083,2006-06-09,"Denver, CO",United States,39.851667,-104.666667,DEN,Denver International,INCIDENT,Minor,N907DA,McDonnell Douglas,MD-90,SCHD,,0,0,154.0,VMC,LANDING,2006
DEN01IA036,2000-12-30,"Salt Lake City, UT",United States,,,SLC,Salt Lake City International,INCIDENT,Minor,N909DA,McDonnell Douglas,MD-90,SCHD,,0,0,80.0,IMC,APPROACH,2000
DCA05RA036,2005-02-10,"Shanghai, China",China,,,,,FATAL,Destroyed,,McDonnell Douglas,MD-90,NSCH,,3,1,,,,2005
DCA13WA002,2012-10-13,"Sao Paulo, Brazil",Brazil,,,,,NON-FATAL,Substantial,N988AR,McDonnell Douglas,MD-11,SCHD,,0,0,3.0,,LANDING,2012
DCA10WA096,2010-09-18,"Paris, France",France,,,LFPG,Paris-Charles De Gaulle Airpor,INCIDENT,,N574FE,McDonnell Douglas,MD-11,NSCH,,0,0,3.0,,,2010
DCA10RA079,2010-07-27,"Riyadh, Saudi Arabia",Saudi Arabia,,,,,NON-FATAL,Substantial,,McDonnell Douglas,MD-11,SCHD,,0,1,,,,2010
DCA10RA013,2009-11-28,"Shanghai, China",China,,,ZSPD,Pudong Shanghai,FATAL,Destroyed,,McDonnell Douglas,MD-11,SCHD,,3,4,,,,2009
DCA10WA004,2009-10-20,,Uruguay,,,MVD,Montevideo Inter. Airport,NON-FATAL,Substantial,N701GC,McDonnell Douglas,MD-11,NSCH,,0,0,5.0,,,2009
DCA09WA059,2009-06-09,"Khartoum, Sudan",Sudan,15.589444,32.553056,HSSS,Khartoum International Airport,NON-FATAL,Substantial,,McDonnell Douglas,MD-11,NSCH,,0,0,4.0,VMC,,2009
DCA09WA075,2009-04-17,"Batco, Chile",Chile,,,SCEL,Arturo Merino Benitez Airport,INCIDENT,,N384WA,McDonnell Douglas,MD-11,NSCH,,0,0,5.0,,,2009
DCA09RA041,2009-03-23,"Narita, Japan",Japan,35.764722,140.386389,NRT,Narita International Airport,FATAL,Destroyed,N526FE,McDonnell Douglas,MD-11,NSCH,,2,0,,,,2009
ENG07WA028,2007-01-07,"JFK, NY",United States,,,JFK,John F. Kennedy International,INCIDENT,Minor,,McDonnell Douglas,MD-11,SCHD,,0,0,253.0,,,2007
ENG14WA008,2014-03-09,"Tenerife, Spain",Spain,,,TFS,Tenerife Sur Airport,INCIDENT,,,McDonnell Douglas,MD-11,SCHD,,0,0,3.0,,,2014
DCA14WA033,2013-11-24,"Sao Paulo, Brazil",Brazil,-22.758056,-47.057222,,,UNAVAILABLE,Substantial,,McDonnell Douglas,MD-11,,,0,0,,,,2013
DCA11WA086,2011-06-11,"Mumbai, India",India,,,,,INCIDENT,Minor,,McDonnell Douglas,MD-11,SCHD,,0,0,3.0,,LANDING,2011
DCA16WA076,2016-01-28,"Mashad, Iran",Iran,,,OIMM,Mashad International Airport,NON-FATAL,Substantial,,McDonnell Douglas,MD-80,,,0,0,142.0,,,2016
DCA12WA028,2012-01-24,"Kabul, Afghanistan",Afghanistan,,,,Kabul,UNAVAILABLE,Substantial,,McDonnell Douglas,MD-80,NSCH,,0,0,,,LANDING,2012
OPS09IA006A,2009-06-01,"Chicago, IL",United States,41.983889,-87.663611,ORD,Chicago O'Hare International,INCIDENT,,,McDonnell Douglas,MD-80,SCHD,,0,0,324.0,VMC,APPROACH,2009
DCA15WA009,2014-10-11,"Maiquetia, Vargas, Venezuela",Venezuela,,,,,INCIDENT,Minor,,McDonnell Douglas,MD-80,,,0,0,146.0,,,2014
DCA14RA129,2014-07-24,"Gossi, Mali",Mali,15.196666,-1.057778,,,UNAVAILABLE,Destroyed,,McDonnell Douglas,MD-80,,,0,0,,,CRUISE,2014
DCA14WA123,2014-06-16,"Kinmen, China",China,,,,,INCIDENT,,,McDonnell Douglas,MD-80,,,0,0,104.0,,,2014
DCA12WA063,2012-02-05,"Copenhagen, Denmark",Denmark,,,,,INCIDENT,Minor,,McDonnell Douglas,MD-80,,,0,0,,,TAKEOFF,2012
DCA11WA034,2011-03-04,"Bridgetown, Barbados",Barbados,,,BGI,Grantley Adams Airport,NON-FATAL,Minor,,McDonnell Douglas,MD-80,,,0,0,2.0,,,2011
DCA09WA044,2009-03-25,"Trelew, Argentina",Argentina,,,,,INCIDENT,,,McDonnell Douglas,MD-80,SCHD,,0,0,71.0,,,2009
ENG10RA047,2010-08-15,"Sendai, Japan",Japan,,,SDJ,Sendai,INCIDENT,Minor,,McDonnell Douglas,MD-90,SCHD,,0,0,106.0,,,2010
DCA09WA049,2009-05-08,"Riyadh, Saudi Arabia",Saudi Arabia,,,,,NON-FATAL,Substantial,,McDonnell Douglas,MD-90,NSCH,,0,0,8.0,,,2009
DCA09WA035,2009-02-23,"Batam, Indonesia",Indonesia,,,,,NON-FATAL,Minor,,McDonnell Douglas,MD-90,SCHD,,0,0,162.0,,,2009
DCA13CA106,2013-06-13,"Nashville, TN",United States,36.121389,-86.673611,KBNA,Nashville International,NON-FATAL,Substantial,N995DL,McDonnell Douglas,MD-80,SCHD,DELTA AIR LINES INC,0,0,156.0,VMC,TAXI,2013
ERA12CA038,2011-10-07,"Atlanta, GA",United States,33.635277,-84.420278,ATL,Hartsfield-Jackson Atlanta Int,NON-FATAL,Substantial,N922DL,McDonnell Douglas,MD-80,SCHD,DELTA AIR LINES INC (DBA: Delta Airlines),0,0,81.0,VMC,TAXI,2011
ENG10IA041,2010-07-17,"Atlanta, GA",United States,,,ATL,Hartsfield-Jackson Atlanta Int,INCIDENT,Minor,N990DL,McDonnell Douglas,MD-80,SCHD,DELTA AIRLINES INC,0,0,111.0,,CLIMB,2010
DCA14CA051,2014-01-31,"Atlanta, GA",United States,33.636944,-84.428056,ATL,HARTSFIELD - ATLANTA INTL,NON-FATAL,Substantial,N921DL,McDonnell Douglas,MD-80,SCHD,"Delta Airlines, Inc.",0,0,144.0,VMC,STANDING,2014
ENG09IA004,2009-03-26,"Bogota, Colombia",Colombia,,,,,INCIDENT,Minor,N526MD,McDonnell Douglas,DC-10,SCHD,,0,0,4.0,,TAKEOFF,2009
DCA16CA030,2015-12-10,"Great Falls, MT",United States,47.493611,-111.281389,,,NON-FATAL,,N3014R,Airbus,A320,SCHD,AMERICAN AIRLINES INC,0,1,5.0,IMC,DESCENT,2015
DCA14CA083,2014-03-17,"Seattle, PO",United States,0.0,0.0,,,NON-FATAL,,N803NW,Airbus,A330,SCHD,Delta Air Lines,0,1,264.0,VMC,,2014
DCA13CA091,2013-05-09,"Dallas, TX",United States,32.896666,-97.036944,DFW,Dallas-Fort Worth,NON-FATAL,,N327NW,Airbus,A320,SCHD,Delta Air Lines (DBA: Delta Air Lines),0,1,119.0,VMC,OTHER,2013
ERA11LA266,2011-04-25,"New York, NY",United States,40.639722,-73.778889,JFK,John F. Kennedy International,NON-FATAL,,N807NW,Airbus,A330,SCHD,"DELTA AIRLINES, INC (DBA: Delta Airlines)",0,1,275.0,VMC,TAXI,2011
CEN10IA053,2009-11-14,"Kansas City, MO",United States,39.297777,-94.713889,MCI,Kansas City International,INCIDENT,Minor,N924FR,Airbus,A320,SCHD,Frontier Airlines,0,0,130.0,VMC,CLIMB,2009
CEN15IA225,2015-05-04,"New Orleans, LA",United States,29.993333,-90.259167,,,INCIDENT,Minor,N941FR,Airbus,A320,SCHD,FRONTIER AIRLINES INC,0,0,136.0,VMC,,2015
DCA12FA069,2012-05-10,"Fort Lauderdale, FL",United States,26.372778,-81.262778,FLL,Fort Lauderdale,NON-FATAL,,N951FR,Airbus,A320,SCHD,FRONTIER AIRLINES INC,0,1,4.0,VMC,DESCENT,2012
ENG14IA028,2014-09-18,"Long Beach, CA",United States,33.818334,-118.144722,LGB,LONG BEACH /DAUGHERTY FIELD/,INCIDENT,Minor,N656JB,Airbus,A320,SCHD,jetBlue Airways,0,0,147.0,VMC,TAKEOFF,2014
ERA11CA152,2011-02-19,"North Fayston, VT",United States,44.225834,-72.857778,BTV,Burlington International,NON-FATAL,,N706JB,Airbus,A320,SCHD,JETBLUE AIRWAYS CORP,0,1,3.0,VMC,APPROACH,2011
WPR10IA430,2010-08-26,"Sacramento, CA",United States,38.695555,-121.590833,SMF,Sacramento International,INCIDENT,Minor,N590JB,Airbus,A320,SCHD,JETBLUE AIRWAYS CORP,0,0,84.0,VMC,APPROACH,2010
ERA09LA396,2009-07-10,"Fort Myers, FL",United States,26.536111,-81.755278,RSW,Southwest Florida Internationa,NON-FATAL,,N606JB,Airbus,A320,SCHD,JETBLUE AIRWAYS CORP,0,2,149.0,VMC,APPROACH,2009
DCA12IA096,2012-06-17,"Las Vegas, NV",United States,36.08,-115.152222,LAS,Las Vegas McCarran Internation,INCIDENT,,N552JB,Airbus,A320,SCHD,JETBLUE AIRWAYS CORPORATION (DBA: JetBlue Airways),0,0,154.0,VMC,TAKEOFF,2012
ENG10IA026,2010-04-05,"Newark, NJ",United States,,,EWR,Newark International Airport,INCIDENT,Minor,N535JB,Airbus,A320,SCHD,"JetBlue Airways, Inc. (DBA: JetBlue)",0,0,140.0,,TAKEOFF,2010
DCA12CA122A,2012-08-10,"Dulles, VA",United States,38.9475,-77.45,IAD,Washington Dulles Internationa,NON-FATAL,Minor,D-AIKE,Airbus,A330,SCHD,Lufthansa,0,0,270.0,VMC,TAXI,2012
DCA10IA001,2009-10-21,"Minneapolis, MN",United States,,,MSP,Minneapolis-St Paul Internatio,INCIDENT,,N374NW,Airbus,A320,SCHD,NORTHWEST AIRLINES INC,0,0,152.0,,CRUISE,2009
DCA09FA047,2009-05-04,"Denver, CO",United States,,,KDEN,Denver International,NON-FATAL,Substantial,N311US,Airbus,A320,SCHD,NORTHWEST AIRLINES INC,0,0,150.0,VMC,LANDING,2009
DCA09IA064,2009-06-23,"Kagoshima, Japan",Japan,,,,Kagoshima,INCIDENT,,N805NW,Airbus,A330,SCHD,NORTHWEST AIRLINES INC,0,0,217.0,IMC,,2009
ENG14IA001,2013-10-15,"Greenville, TX",United States,33.201111,-96.201111,DFW,DALLAS/FORT WORTH INTL,INCIDENT,Minor,N516NK,Airbus,A320,SCHD,Spirit Airlines (DBA: Spirit Airlines),0,0,150.0,UNK,CLIMB,2013
DCA05MA099,2005-09-18,"Fort Lauderdale, FL",United States,,,FLL,Hollywood Intl Airport,NON-FATAL,Substantial,N583NK,Airbus,A320,SCHD,SPIRIT AIRLINES INC,0,0,197.0,VMC,LANDING,2005
DCA09IA055,2009-05-21,"Los Cayes, Haiti",Haiti,,,,Los Cayes,INCIDENT,,PT-MVB,Airbus,A330,SCHD,TAM,0,0,176.0,VMC,,2009
DCA09FA004,2008-10-20,"Phoenix, AZ",United States,33.435277,-112.01,PHX,Sky Harbor International,NON-FATAL,Substantial,N448UA,Airbus,A320,SCHD,United Airlines,0,0,162.0,VMC,LANDING,2008
CHI07FA020A,2006-11-07,"Chicago, IL",United States,41.978611,-87.904722,ORD,O'Hare International,NON-FATAL,Minor,N428UA,Airbus,A320,SCHD,UNITED AIRLINES INC (DBA: United Airlines),0,0,216.0,IMC,TAXI,2006
DCA11FA053,2011-05-09,"Chillicothe, MO",United States,39.876667,-93.640555,,,NON-FATAL,,N801UA,Airbus,A320,SCHD,"United Airlines, Inc.",0,1,124.0,VMC,,2011
DCA13MA133,2013-08-14,"Birmingham, AL",United States,33.563889,-86.802222,BHM,Birmingham-Shuttlesworth Inter,FATAL,Destroyed,N155UP,Airbus,A300,NSCH,UNITED PARCEL SERVICE CO (DBA: UNITED PARCEL SERVICE CO),2,0,,UNK,APPROACH,2013
DCA08CA041B,2008-02-17,"Washington, DC",United States,38.858333,-77.041666,KDCA,Washington Reagan,NON-FATAL,Substantial,N752US,Airbus,A320,SCHD,US AIRWAYS INC,0,0,132.0,VMC,STANDING,2008
DCA09MA026,2009-01-15,"Weehawken, NJ",United States,40.771945,-72.868334,LGA,New York La Guardia,NON-FATAL,Substantial,N106US,Airbus,A320,SCHD,US AIRWAYS INC,0,5,150.0,,TAKEOFF,2009
DCA14MA081,2014-03-13,"Philadelphia, PA",United States,39.860556,-75.273889,KPHL,Philadelphia International,NON-FATAL,Substantial,N113UW,Airbus,A320,SCHD,US AIRWAYS INC,0,0,154.0,VMC,TAKEOFF,2014
ERA10LA299B,2010-06-05,"Charlotte, NC",United States,35.213611,-80.948889,CLT,Charlotte/Douglas Internationa,NON-FATAL,Substantial,N508AY,Airbus,A320,SCHD,US AIRWAYS INC,0,0,454.0,VMC,STANDING,2010
DCA09RA013,2008-11-27,"Perpignan, France",France,42.666667,3.1,,,FATAL,Destroyed,,Airbus,A320,NSCH,,7,0,0.0,,,2008
OPS11IA101B,2010-11-11,"66 NM East of Hobe Sound, FL",United States,,,,,INCIDENT,,,Airbus,A320,SCHD,,0,0,,VMC,,2010
DCA15WA021,2014-10-04,"Karachi, Pakistan",Pakistan,,,,,INCIDENT,Minor,,Airbus,A330,,,0,0,,,TAXI,2014
DCA06WA036,2006-05-01,"Toronto, Canada",Canada,,,,,INCIDENT,Minor,N372PC,Airbus,A300,SCHD,,0,0,2.0,VMC,,2006
OPS07IA006B,2007-07-11,"Fort Lauderdale, FL",United States,26.0725,-80.1525,FLL,Fort Lauderdale International,INCIDENT,,,Airbus,A320,SCHD,,0,0,307.0,VMC,TAXI,2007
NYC07IA063,2007-02-10,"New York, NY",United States,40.643889,-73.786945,JFK,JOHN F KENNEDY INTL,INCIDENT,,N648JB,Airbus,A320,SCHD,,0,0,136.0,VMC,CLIMB,2007
DCA14WA103,2014-06-01,"Mexico City, Mexico",Mexico,,,,,INCIDENT,,N137UP,Airbus,A300,,,0,0,,,,2014
DCA11WA016,2011-01-10,"East Midlands, United Kingdom",United Kingdom,,,EGNX,East Midlands Airport,INCIDENT,Minor,,Airbus,A300,SCHD,,0,0,,,,2011
ENG10RA031,2010-05-26,"Istanbul, Turkey",Turkey,,,IST,Ataturk International Airport,INCIDENT,Minor,,Airbus,A300,SCHD,,0,0,,,,2010
ENG10RA023,2010-04-10,"Muharraq, Bahrain",Bahrain,,,BAH,Bahrain International Airport,INCIDENT,Minor,,Airbus,A300,,,0,0,,,,2010
ENG10WA019,2010-02-09,"Cologne-Bonn Airport, Germany",Germany,,,MNB,Cologne-Bonn Airport,INCIDENT,Minor,,Airbus,A300,SCHD,,0,0,,,,2010
ENG07WA019,2007-02-10,"Shanghai, China",China,,,PVG,Shanghai International Airport,INCIDENT,,,Airbus,A300,NSCH,,0,0,2.0,,,2007
ENG10WA011,2010-01-16,"Stockholm, Sweden",Sweden,,,ARN,Stockhom-Arlanda Airport,INCIDENT,Minor,,Airbus,A300,SCHD,,0,0,,,,2010
DCA10RA053,2010-04-13,"Monterrey, Mexico",Mexico,,,MMMY,Monterrey,FATAL,Destroyed,,Airbus,A300,SCHD,,6,0,,IMC,,2010
DCA09WA063,2009-06-29,"Moroni, Comoros",Comoros,-11.536389,43.271389,FMCH,Prince Said Ibrahim Intl.,FATAL,Destroyed,,Airbus,A310,SCHD,,152,1,,,,2009
DCA05RA041,2005-03-06,"Veradero, Cuba",Cuba,,,,,UNAVAILABLE,Substantial,,Airbus,A310,SCHD,,0,0,0.0,VMC,,2005
ENG13WA038,2012-11-18,"Karachi, Pakistan",Pakistan,,,,Jinnah International Airport,INCIDENT,,,Airbus,A310,SCHD,,0,0,,,,2012
DCA00WA068,2000-07-12,"VIENNA, Austria",Austria,,,VIE,Vienna-Schwechat,NON-FATAL,Destroyed,,Airbus,A310,NSCH,,0,0,124.0,VMC,,2000
ENG13WA029,2013-05-24,"London, United Kingdom",United Kingdom,,,EGLL,London Heathrow,INCIDENT,Minor,,Airbus,A320,SCHD,,0,0,,,,2013
ENG12WA036,2012-08-03,"Rome, Italy",Italy,,,LIRF,"Rome, Italy",INCIDENT,Minor,,Airbus,A320,SCHD,,0,0,100.0,,,2012
DCA12WA105A,2012-07-05,"Okinawa, Japan",Japan,,,,,INCIDENT,,,Airbus,A320,,,0,0,27.0,,,2012
WPR11RA480,2011-09-22,"Hassi Messaoud, Algeria",Algeria,,,,,INCIDENT,,,Airbus,A320,SCHD,,0,0,,VMC,,2011
ENG09WA022,2009-09-17,"Copenhagen, Denmark, Denmark",Denmark,,,CPH,Copenhagen,INCIDENT,,,Airbus,A320,SCHD,,0,0,,,,2009
LAX06RA107,2006-01-29,"Las Vegas, NV",United States,36.08,-115.152222,,,INCIDENT,Minor,,Airbus,A320,SCHD,,0,0,89.0,VMC,,2006
ENG15WA008,2014-10-17,"Zurich, Switzerland",Switzerland,,,LSZH,Zí_rich Airport,INCIDENT,,,Airbus,A320,SCHD,,0,0,,,TAKEOFF,2014
